id,role,appointment_date,cessation_date,business_id,party_id
8870,director,2018-08-09 00:00:00+00,,3334,8530
8871,director,2018-04-08 00:00:00+00,,3334,8531
8872,director,2018-04-08 00:00:00+00,,3334,8532
8873,director,2019-06-07 00:00:00+00,,3334,8533
8874,director,2019-06-07 00:00:00+00,,3334,8534
