id,last_modified,last_ledger_id,last_remote_ledger_id,last_ar_date,legal_name,founding_date,dissolution_date,identifier,tax_id,fiscal_year_end_date,submitter_userid,transaction_id,end_transaction_id,operation_type,last_agm_date,last_ledger_timestamp,legal_type,restriction_ind
3334,2020-09-01 22:53:27.576678+00,,0,2019-03-13 00:00:00+00,CHINA CREEK HOUSING C0-OPERATIVE,1986-11-24 00:00:00+00,,CP0001540,,2020-09-01 22:53:28.970631+00,,128913,,0,2019-03-13 00:00:00+00,2019-06-27 00:00:00+00,CP,f
